UXKSZZBG	400223349	30	356
VOOZTIIJ	400547347	36	188
RHJHDYBF	400484600	30	161
WKGBCEOS	400830658	32	296
ZJOKZJVO	400610897	32	177
JLERSIGY	400162355	34	226
WBSMBYHF	400605478	34	308
ESQQFJUL	400790110	38	416
WLAXECHA	400534669	38	156
HPYFQXVC	400393434	36	393
IKCNKGDH	400576960	35	273
XJICCSQU	400144935	35	371
VZRSOWSM	400855263	35	300
OTHVCYLL	400656386	40	366
QIQFVHFV	400548728	39	248
VZAXTUIY	400393800	32	350
TKOQHDMR	400897148	32	299
EZTBFZVU	400303508	34	234
ZQTJLGVP	400194627	35	419
QFMXZMXF	400440063	30	257
GDPMNVAE	400232920	40	292
HVATYICO	400129705	30	226
PAVVGYCY	400864166	35	163
EIFSSRIY	400521215	31	168
AFWFNYTJ	400616259	38	339
ZYRFXJIB	400403078	32	267
AEHANSWL	400823830	37	341
OTMATFVT	400298620	37	151
MCLVPVVR	400500235	38	300
TGMZVLWU	400315526	30	286
QOABFMKP	400886519	31	295
XYJLRJHD	400435823	36	181
NTXRHGCN	400361554	40	201
GMLOUIYX	400564477	30	278
ZLUENFTO	400941242	36	218
VMCCKAWF	400340610	33	275
SQFGYJTR	400898846	37	317
MAMFURNS	400337835	40	359
HTQWSNDM	400337785	33	388
KUCKLZXL	400663555	33	357
BPLLKELL	400484453	38	171
LCLNLCPF	400117779	30	346
JUUDCHHF	400878829	38	198
ELJNYNKS	400290186	39	254
JBQVTMRU	400949426	34	365
GXCTJGFX	400982499	30	266
NMZYGVWE	400661225	34	340
OXQHWJKI	400057000	40	222
SIGXGZDX	400713767	34	217
BWYBAVBL	400756418	33	319
YCUGFZKY	400460089	37	439
VUNHZYXC	400649230	30	295
OFRBYKXS	400109361	35	348
ANVLZXZD	400029047	36	427
HGSXWUTN	400341730	34	324
OYJATHWF	400384711	36	229
ZCNZGAIW	400890752	38	440
EAHXEXJR	400073837	38	250
WIVRLGGG	400266374	37	432
EGCUUHRE	400688272	39	272
FZUSZUYK	400797155	31	289
TYJYRVQQ	400717041	37	372
DYVGUXMN	400081187	34	225
RJHANBDZ	400934393	39	159
GLDUEZAG	400891203	39	250
MLNRULKX	400908971	39	232
LSZPFSWL	400847968	38	166
XEKZMGJM	400839880	32	199
HWAJUBMM	400524143	36	338
ZRKYCFKX	400145244	40	350
BPCQEQXW	400694403	33	314
MGOBKXBD	400797323	35	242
PLEBRHMW	400544151	31	289
RPXNVKKO	400477498	34	286
AHVBSJUG	400101759	34	312
FCWNHWAW	400161505	34	299
QXYPFJFK	400263228	30	337
DYKEBYTN	400122084	32	186
PYVHLHQD	400836438	36	200
PIADVQUV	400215366	34	247
WQZUMFXX	400849724	37	217
NXEGCKTK	400227658	35	159
PRWMABAV	400981483	34	157
FFJJPLOI	400476457	34	348
SAXFURLP	400883713	38	316
PGVRWMJB	400534625	30	283
KLCGZZKO	400488008	39	207
TZUXOOWC	400006533	32	252
XNTJNATY	400775159	37	339
VTZQWFHC	400724857	39	226
PGBQYKEJ	400305818	31	329
EFOSEYFY	400270729	40	380
ALMSEKXO	400129326	33	394
XGRSZRCQ	400411732	38	226
HCABIFZS	400082618	32	139
FAAFQUTX	400454212	31	148
IRVZMEUV	400384515	33	150
ZXLGVCZP	400490242	39	331
GEJNQSHR	400868331	40	306
FUWYZVVX	400969665	35	270
MFENRURE	400379973	34	204
OMXUPFHO	400627199	30	326
QPCXTDRG	400516281	36	203
MRUADIPJ	400125966	32	304
XKQGCGUJ	400141578	37	180
YBPAGDJB	400890956	36	281
YFPRPAGH	400532171	37	240
JKPQGTVB	400905635	38	444
EIADEJZO	400564830	33	385
KYNVFKSB	400358045	40	438
VAZEZFAR	400857935	30	205
ZBSKDNQA	400810118	35	339
FZPIQQVS	400680710	39	238
FYJZNVNG	400487121	35	189
DPNMCZPY	400379199	33	254
CGJTRGYF	400100528	31	294
ZQEHBQNH	400653667	33	352
ZQXAIDLQ	400073501	33	156
WWYPSQKB	400988525	37	389
TAOAQZKG	400455961	35	408
WTTJKIIR	400717261	32	340
LHABQDUL	400987779	40	238
QLHOKTYC	400047189	37	415
NLWVVYIZ	400662149	38	367
UVBQYQJK	400350553	40	308
WBBVUQQO	400890806	34	144
IFRYSRQC	400342295	38	183
UJMLQZAH	400821598	37	318
QPJPQDDT	400838828	39	442
XMSPEARM	400795392	30	144
ZZKJUJWI	400715108	34	199
YMESFJPU	400243135	38	289
OSNIIJNG	400357549	32	267
YQPDVCGQ	400118287	38	438
OEOLOTKH	400060431	30	257
PNISMRTG	400240111	40	221
JYIJXMJR	400517700	34	257
JQHQZJPT	400049793	38	232
XJRDSHYG	400948138	36	318
AKIHHWEO	400396621	33	288
ICYEMKWD	400950138	32	304
XPQYNFCH	400960360	34	212
ZHTDDZJK	400881849	38	383
IJQJHZHF	400411603	35	309
RNBADNAG	400823298	38	353
YYEVGUVK	400828834	36	323
MINMVMJG	400951926	33	393
XQUJEUPF	400862860	37	283
BVQFPMMD	400366271	38	319
HTNMCTPD	400609437	31	330
CTYRXDUG	400291775	32	364
AHPIDVAL	400891103	36	410
DCKOPZSU	400561615	37	438
SOQRPKEJ	400770043	32	191
ZTSNQQRW	400485612	40	298
RUWUQHYK	400336146	33	379
GCIIOMKL	400993194	33	222
ZZBZSZSB	400140248	38	216
DNJUFILP	400145472	40	372
DBZXSTBU	400135125	36	393
DTLXXZTV	400043890	39	295
RMGGKETO	400915747	39	326
GFFXOBYK	400544908	34	305
KECFGHVC	400903924	35	226
NPWUSNKH	400006990	38	445
JDTLKSJK	400092787	32	148
JBHZZHIT	400893136	39	409
LSEEYNRC	400104378	32	366
UHLBGMAC	400221581	31	204
RWDMEPQK	400298353	33	224
XSORVZWC	400507860	39	370
YCVRCSLB	400711113	32	330
ESCOHOYT	400304649	38	214
OFDDCWIK	400851849	36	277
FRECEOCA	400388882	36	347
ZURGQZXX	400904397	30	329
YWHAZZAK	400800573	30	242
ANXUDKWS	400134222	38	364
IEWNHDEW	400225884	31	133
QJDZTOCW	400029194	39	247
JQOKXOZR	400173885	32	167
OEDEVUPL	400541701	40	285
TVSUJFRV	400557577	31	313
ZFUNFUKZ	400140723	38	257
ZIMATBSU	400164467	36	225
LMDRSXZO	400613177	31	251
GCGSTLBR	400212910	33	350
GWKZOBLS	400568577	36	207
INEJOXHE	400492852	32	318
QNPMCAZF	400726614	31	170
OSDCTFHO	400818474	30	207
RSRVXDQX	400641360	30	143
GYCPBWLW	400142374	33	350
PELLYDKE	400275506	30	129
FLSVBMJG	400255575	32	175
RQHINAXF	400140511	34	178
OJNCEPEM	400860719	31	353
KBTLXMKJ	400702552	30	165
XVGCCNBK	400467721	40	188
JTVHZWNF	400572243	36	388
RVUHCJPG	400850294	35	418
QBWPHPRE	400453738	37	315
VFALGBVR	400954931	33	193
YKGCINHU	400545202	36	308
VZMJIZKF	400201033	39	375
DQMPQOFK	400354018	34	397
ANDZOPAT	400276244	31	242
AHZAQVNA	400936546	39	357
GOHMBMNP	400179182	31	127
JSUYSQMB	400633052	34	225
KNTFQUIK	400278046	30	241
TVIPYNFW	400835628	33	333
JQOMOPIQ	400622090	32	153
TYGKTNVF	400764958	32	279
FGPRSOJV	400010019	39	367
PXCMNSIM	400675919	31	172
CKQBNVTH	400428840	38	170
KVTUFAZG	400648832	37	430
HOTLRIEO	400678521	40	417
TYYBYUHB	400263084	38	220
OHHUEGRH	400707715	34	372
LVKPVHTR	400126516	37	351
TNWEFJWX	400341960	39	365
ZELJVWRQ	400826121	38	282
TTAUMKEA	400915587	33	352
ABIKHMSZ	400955609	32	378
KDJYUVXT	400405366	37	423
ODINWYSF	400238600	37	412
NGVSQKVX	400958165	31	290
LQQWAQPK	400417947	32	228
XMGUJDDH	400421424	35	348
DFFENFAE	400220161	40	326
SVFOZPPV	400658699	32	177
VAKECWGR	400393790	37	198
RBDJKIKF	400688599	38	301
XLFMKWRA	400030616	31	316
RLYFMHAJ	400121056	34	336
NEYVJCNW	400377692	33	255
TSVAXMMH	400114492	33	332
FCYBRMPL	400355243	34	255
TFRMIRTA	400334034	35	274
NLKLMDEW	400624384	39	342
VXMIFBVQ	400298049	39	272
HJJKEDUW	400609040	33	190
VSUQKVLZ	400281401	37	418
YPMPWECL	400793278	39	340
SRMNOEZF	400898510	34	159
WZUTCDXW	400213283	36	225
UNIGRPXH	400268384	39	237
MXKWZCNU	400066341	35	311
PDOOWUUO	400487513	36	267
CBQMXERJ	400619882	31	286
MYXFIVDD	400102622	33	241
ATIEZKYE	400772651	35	261
HHFTQEBZ	400595568	35	147
QUPASBDI	400470272	30	209
ZBBJDHFI	400318748	40	458
FUHNANMV	400513317	32	138
GJZOLEKI	400639133	40	208
AWXLUHJN	400865893	34	206
MHWZEXUC	400238361	37	322
OYICCVSG	400501632	38	277
IKDNWSJB	400347015	32	171
HGZHALZO	400843982	35	232
ZMGKBEMY	400237864	32	253
TQHKBANL	400139223	34	313
OJNOTBQY	400290903	33	248
WONRHZIK	400433553	31	213
YGNDVITO	400917591	38	250
YOQTQIWO	400963244	35	325
XZPXCRUS	400316546	30	151
LQUJWZJC	400359590	34	264
FEPTYGWM	400263809	30	125
OFHKRFAZ	400291343	34	389
KNMBJAWY	400708884	38	253
WUNJRHUC	400609317	30	128
BSSKGVFP	400432839	37	422
PFUIKSQA	400191856	38	167
PSTXNXGD	400270629	37	381
NQUNDJFF	400530413	40	475
ATQRVEZA	400499829	33	315
HTFZUNLY	400529044	38	220
CKTGJUKE	400641896	31	290
VRJWREBC	400971671	32	373
ZICBAZIA	400057811	32	306
CAJKDHUU	400533017	34	309
DIOANOIH	400530509	40	423
CELLCIQS	400283370	40	277
LOPTIUSW	400817604	30	255
MSTXAHHU	400550305	33	202
TAQRSQVO	400177092	36	423
BIMCRKYR	400112607	38	291
VBCKQYUT	400714290	39	376
GSQNYTXA	400810200	39	441
PJWDXHJD	400521085	33	146
BGKAOEEZ	400060963	32	148
DCUDDLRD	400588445	39	414
RCPDDWJQ	400856995	38	266
TSZAXIDF	400598100	40	443
XKOLOCKL	400528070	33	150
WULRFXJO	400880794	30	137
GOKQJOFA	400137403	39	295
HMQXEKHI	400188849	36	188
CIZOXFEL	400390653	37	193
YSIWLAQY	400267252	34	322
BNCPJOBJ	400229149	37	388
CBQWFECT	400262452	37	172
ZUEULUCX	400024654	36	373
WBCLIDJM	400609801	38	217
XSYLYVZU	400947626	34	251
PGFGDIXI	400361354	30	276
RQCAKPTO	400623975	31	271
SFUYPBYT	400393845	39	209
NVODGLEA	400549242	38	381
UGEPHTTX	400297657	35	380
TGSUHNOS	400503282	30	282
QFPFRRDS	400002939	31	142
AMCUFCCD	400996270	32	214
VSGTZXBF	400568834	38	153
ILTMWAXF	400222886	40	314
DDDKSRBB	400206126	31	145
BEWFCEJX	400255910	31	182
LSTUBGHQ	400149191	31	291
KKQNZXKD	400139713	32	376
NFBTTRHA	400362117	36	419
ZSVPYEZP	400435640	34	339
INWQTZGI	400823033	37	280
QBPLAQXI	400547316	37	443
FNJAXYZC	400245054	31	328
SLYVYKWB	400773918	40	316
IMUTPBIT	400523716	37	294
TVUAGNIW	400600801	34	149
BHRAWHCL	400771901	34	365
NXGARNQO	400108129	37	387
ELVNDISZ	400688125	40	315
IBLHHJKP	400318701	31	342
XHRETDRO	400335465	34	236
XQOKYJRZ	400032881	39	404
JWJOEVWP	400367057	38	385
RGIDLGQY	400543809	32	241
LLAXMZKL	400781727	34	360
KSQXHQUL	400659214	30	155
GVKWRDTI	400464896	31	177
EBHFXQKK	400684566	33	215
HGQELNCG	400266129	36	173
OKKLLGJO	400360442	34	139
WUSUTILH	400113003	31	351
VPQDDPOX	400411182	38	444
VXQXURCS	400801381	30	185
HKJDFRCM	400332649	35	291
OXDKQPWX	400312970	40	161
KCSMNHGY	400971274	37	363
DYKYZBCD	400272421	38	286
FURCSCFS	400893739	34	297
SIPTMQND	400694398	33	378
BMEMMNGR	400412092	36	186
FTHASFLQ	400380320	31	212
QAXXTLZY	400893286	31	204
ALOKEWHW	400830572	38	409
SXOVNSTM	400179621	33	199
SAWKMYSG	400051554	40	376
FRRRUVXK	400132263	38	301
UZLXZMXW	400809874	37	275
TTNTMZZX	400232978	32	323
CSPEMRTN	400984532	39	441
NXKOZQAI	400600618	34	367
QZYDGJFE	400387379	38	277
YWIGJESW	400231362	30	203
ECKRLMPE	400229972	37	229
NHWFWTSH	400069389	30	283
EGTNXTSX	400748828	33	180
LTMKSBVA	400575329	33	209
NYJKXKJX	400256935	40	276
HKXNPOMX	400067522	39	454
KUYLGFTS	400292713	38	302
VLEAMBWO	400780452	39	347
LZDPDWYU	400164365	33	394
OKUMGIMB	400064902	30	316
RNUWALLT	400855758	30	230
MGNJWFYU	400026554	40	462
XDZDJXUH	400721481	37	276
BXQZCPMS	400468576	34	152
YWLCOXHA	400174969	40	418
OAOVCSXG	400126407	36	260
ARMNXFCW	400711010	38	336
TTHYHQTF	400012332	40	382
LGIIRGHS	400993833	33	357
LZOLEART	400788253	31	145
MMNCAYUI	400097251	39	165
OJIAJKTS	400177824	40	352
VWYAUBPS	400544276	31	234
WQONGCUK	400272701	40	325
MVWPDPYD	400620039	36	428
KONXIAFX	400309415	33	201
NLOLAEHP	400118311	35	380
LYLABHMX	400770393	31	324
ZSWOODMQ	400804542	36	349
MDAIMAFM	400127618	37	273
KLKVQEMI	400579203	30	186
EZGKPEZY	400306304	38	247
HLDVVGOD	400649052	35	146
VUYQWABY	400918201	31	255
EWGVLRKE	400133735	36	333
CNIINQTB	400878611	32	360
JNGTXLKW	400362333	34	257
RISOQQSR	400756276	31	355
XZGGYJLK	400360999	35	143
NOBWVXJE	400889344	35	268
EHCUSFBV	400512379	36	383
JJKENLGW	400173999	34	392
YIRTQBPT	400724976	39	450
TLPHSHIW	400932617	37	237
QNYWGKSD	400254493	34	340
KWNJNCNO	400784107	34	159
OJYIVZHM	400894217	35	325
GCZYSQAU	400178197	33	329
XJFWGKWF	400547157	40	209
QVHRXWKS	400368412	31	319
VLSZNZPO	400457752	35	371
GELQUODE	400825699	31	181
OMLCMRGK	400773594	38	209
DMUZLQDX	400482166	38	310
ZULVUZKN	400203109	31	346
LEUFWRPO	400696909	38	435
CPXRUMME	400735647	39	385
KTEESOED	400953969	35	200
IKVNXGLU	400366538	30	301
SYLZMUEI	400274295	37	239
BXTFQDFR	400455295	36	286
UDEESKSR	400996172	30	129
NEXBWCHY	400161144	40	180
DNLEZYTB	400450656	37	280
YNOVRPLA	400304469	33	150
ZWRZYCUG	400042940	34	339
OMHNPLKB	400452221	35	384
HASIKQSU	400808377	36	155
OIPLCNBI	400358188	31	208
ZZGQSNJR	400856247	38	183
SRLGIJAI	400105640	32	188
JKBGSNEH	400631027	31	173
YIGPZPNE	400941123	36	240
IEHTUCXV	400826033	40	392
HFVJHGOY	400494718	36	198
FGQIFAPY	400758719	40	302
UHFRVEXJ	400103305	31	175
SFAWWGNI	400418429	35	243
XEAQDCIR	400446938	36	277
FZWQWBNC	400953135	34	245
YMJDEUUY	400151437	38	176
PLNOFSTB	400588056	31	126
JDESDIHX	400238730	32	353
BQOBQKPX	400245364	40	220
ALFXAKYS	400649602	30	269
TDMBDXSQ	400809171	33	344
AURHPJCB	400651323	40	430
OVBSFJUY	400647303	37	412
PQIPRGCP	400076514	35	329
MVPTPZPK	400453422	37	223
FEMWTSFU	400501523	40	346
AJLBDJUS	400232428	38	220
CVIJNUIM	400439898	37	220
JSBVOGFH	400349742	35	287
JDVUYOLW	400365163	38	181
EHZYVUNU	400139869	30	189
FRMOJKIZ	400735765	31	288
CNZYWMOL	400071419	37	313
ABDGUMNI	400198343	37	369
JODHMUID	400584531	36	423
UNSFHYBH	400449341	38	389
CEHHMSXO	400220803	32	267
ZVLBCNYL	400890073	31	173
DCFDXDLY	400347041	36	189
LBJNWEXH	400494459	37	342
OJQDICQU	400661927	36	243
VFXMEPXH	400852387	37	304
ZJYOJOPL	400287444	35	220
LLLVVGPI	400575038	32	293
TVNTJICA	400039875	32	176
KSMEBTTA	400296672	40	415
NDTRFSRS	400603042	36	306
MPMFDLAI	400194984	32	165
XHKSNMDJ	400521229	30	221
QLKCKRYN	400614341	38	163
PRBPRYJY	400576021	30	358
GCZMVYCG	400988922	40	303
FSLSNQCL	400587866	37	386
VUEZIIMA	400539239	31	298
AGWVRRLI	400928811	37	297
TYDHLKBW	400287611	38	375
RTUJSSEI	400434838	36	325
BHZGFKFN	400511549	37	176
CEXFMDAO	400761254	36	149
ZZZDNJCW	400804014	38	373
XGSSNICQ	400267874	40	354
SAEKTDVC	400193638	37	343
GQFDRNQH	400948414	39	249
BDXUAPNY	400610268	35	224
DPXDUBFA	400257255	37	372
TCYMOYYX	400988373	30	225
WGAFUYPK	400288628	32	335
NCVCSVSM	400157460	31	164
KJATIAZR	400407513	33	150
TWIKYWTN	400583466	32	306
GRGNTKNU	400878446	39	219
NIKBYAYQ	400807729	32	164
OMIXCWEB	400003562	35	367
OSHJCFCO	400094510	38	208
KASHCKRR	400273896	31	259
GRMVHKAP	400632421	33	170
LECKAQEW	400123623	36	161
PCUEMJJE	400313160	35	312
AKOTIVQH	400144253	33	366
VZRKDRWT	400975938	31	274
GAFIMVIO	400961479	38	342
ZQAVIIHI	400615094	34	183
UMRLSUAV	400021986	32	148
JNSWEBVN	400397958	34	334
TPGOFEGP	400947128	40	181
ZFEWROYX	400457868	32	170
JNONVMQG	400388049	31	278
SRICZQXY	400649235	31	261
SJHMNQCF	400053481	38	195
UQSRZYNJ	400683566	33	234
WGUJGEUE	400947375	40	348
CYRIYBDL	400329932	34	266
JJXYKMTX	400658279	33	315
CROURMLT	400924370	32	351
FEOSTJGE	400583039	30	178
GTTJXKUX	400823787	30	279
JDFVPQMH	400977701	33	325
WGAMJOCO	400163982	32	275
JNYKOEQC	400058619	31	155
XAHFAXSQ	400408010	37	424
STVZHLIC	400906187	35	168
GOIJGGYH	400879677	37	306
RHGARRCM	400206513	32	350
UFUAGAOF	400467432	35	374
OKBUOCDX	400808560	36	156
JTAUPHAG	400537140	34	295
SGQPTTQO	400181513	31	149
YCXKNXUX	400267110	36	348
HGCVSUYY	400415997	30	237
TOAZKJDY	400117657	37	284
XTHWWIGV	400181545	36	315
ZTRJPRGB	400416130	36	425
XBUEWCLY	400225876	39	427
AXLJFXNF	400094319	34	403
NMTCWKIW	400170548	38	267
BRVSDRZX	400160278	39	185
JHPLZFTB	400469820	33	221
IAMGJEUF	400393527	31	149
WMDXAFDK	400688497	31	220
MGDBCMPH	400322928	37	337
HIFTUYGZ	400638280	37	360
PPYUZELV	400993742	34	185
ECPPFMWZ	400910940	36	260
RUHLMFRM	400636020	37	227
HOJIDJLE	400039641	34	164
TDWBIIGC	400294211	34	148
GPZNKHGK	400009036	30	249
PQKYRXNI	400911523	35	400
WFIEUMJF	400140297	39	443
QLEIVPKE	400533189	31	160
DAQBQUDY	400674949	30	168
ZJQFEDSP	400902539	39	169
QXMOSXLG	400384773	32	291
JIPWJWFN	400495522	37	287
PQKNMZMJ	400386008	39	234
IWXJIJCY	400593194	39	441
FMCXMUHA	400942184	31	301
GMOBPNOL	400661661	40	166
LMFADODO	400194033	40	241
EFCGBEDR	400536351	35	349
XBAGICZA	400743555	38	239
FEEEUDTM	400424859	33	376
AIJBBXCD	400370756	30	330
ECMFFUFH	400520732	31	331
WYXVHHPC	400352984	32	138
DMNWZUSB	400541358	34	275
EGTKHYMS	400884882	40	449
LIJRZAFI	400772109	36	294
FOVHPTYE	400330338	31	125
PJKWXQGY	400085165	36	274
PZNMUDJK	400258654	34	353
CZSPCBDL	400036772	40	295
GFIVRKXT	400516723	36	238
YKMHXAUK	400035354	34	310
SXUPRIOG	400187897	34	194
QDFMDEEC	400938974	32	328
CPJFTSRR	400337911	30	138
LQECWOEN	400580676	31	336
CQWRCINH	400731400	36	392
BHMKTMXR	400551489	34	161
GZTBBFIZ	400587796	33	231
NVDDLTFE	400149960	36	171
CNJHYFYQ	400822872	32	332
OUZWGMMN	400707158	33	136
FSQYZWVF	400707630	34	366
VHYOZKWN	400914677	36	256
HHOPEMPW	400659527	31	295
QPLINNPX	400594713	37	234
APPZQOIO	400108545	39	406
LFNUNDSC	400075876	40	385
RYBSUJYF	400354381	36	204
CBEZBLEN	400913679	36	152
QOBYVJDP	400529915	30	291
TYANGYKF	400489219	40	337
YFKNSJWU	400231437	37	303
OMONHQAF	400909906	34	369
ZBJLBKJH	400902390	32	373
QWAYMZHN	400789986	32	326
GQYRGGSR	400968920	38	350
SYHKYDZS	400616256	39	238
WGIWWYST	400609711	35	210
IWLIRLPE	400977270	38	219
EVYDNXBC	400252862	31	133
OUTWBPUP	400912950	36	301
TBZJBZCO	400824899	34	243
YTWRKAVX	400756092	30	347
YZGOOELT	400342702	40	177
JQLILKGL	400167903	36	413
NVDJMPKY	400853417	34	158
RNPDVBBH	400753164	38	185
RIWGTCLS	400843668	40	239
RYLKOULQ	400523754	35	241
WNAVAJTP	400891369	40	163
ONYGMVCG	400202228	40	475
IFKAGYKJ	400729623	32	190
XWMDZWFM	400109169	39	167
CADBHVHK	400603992	38	238
CLXIWZAJ	400790737	32	366
EMNWSWHQ	400569050	38	228
BLMNTKJI	400043395	38	280
STXHZNVE	400204488	35	255
FZOEIECK	400183527	33	384
GLHXEDQJ	400752822	35	284
ZRHGQODL	400479973	38	194
DKKJDIBV	400776646	31	217
DMRNKSBT	400507648	34	172
CPDLRJIY	400997610	31	369
IXFGZUZX	400165077	38	332
QXEJMKDL	400189005	40	308
TBUCCHFD	400752137	32	192
JOCHRMMR	400274032	36	360
VKMOWWLU	400763359	34	382
RFBTLMQP	400884408	30	268
YVRWDFOD	400727765	40	434
WYEIIXPB	400082169	33	169
UCJKFJMT	400977065	39	300
FJHUSADD	400236867	35	216
QMBXDKXG	400231640	37	313
OWCJLONH	400985403	37	392
XUYCTTGY	400951290	37	316
ZMTUGJVS	400439287	34	140
AGPMCLEO	400818766	35	217
IFSYPMNV	400893819	37	377
WNKPSQYX	400039764	40	189
TTFUZAUX	400621733	35	274
GFBYFGIH	400480535	31	357
KTGZVLYC	400092925	37	279
KLMSWLXN	400246875	35	208
PJAIPXWJ	400269525	40	385
BMIJSSEO	400543849	38	426
RYTMSXMV	400062429	36	350
RZTFUKCL	400248917	34	199
IWRJSAWJ	400374326	37	246
FSFNNYIX	400524851	35	161
UBQOPXTF	400125415	40	383
PYRRWXUC	400892680	31	222
DASJHZIG	400450741	37	328
MYWJAZQW	400872329	39	232
QLXDIPNB	400511870	31	295
UEEEFQGT	400941281	40	346
NCWGIRQJ	400700450	40	432
WKKKPRXA	400126275	33	392
ERTVJPFO	400689353	31	228
PMSUSNBV	400167175	33	319
VXPSOPKD	400555976	39	429
EFPUXACC	400699345	33	259
WTMCNQQP	400355432	40	289
NKYUKHPY	400632226	34	318
SRQGIDPR	400179579	34	380
UDRRKTTB	400610062	38	454
LMXAXIQL	400769548	30	304
KOYDOZBC	400133606	35	348
YYAWJSFO	400886507	30	136
LIEPHODN	400818297	30	164
FDHOWJDF	400901188	31	263
JFGANSTK	400213740	31	177
MXAECMTH	400872052	34	387
JWDBYQVX	400731413	35	199
KTMEGPKS	400851976	33	143
MZXJHRZE	400083218	33	270
RWSHVKAV	400973134	39	211
RBXDVJJV	400486388	32	235
WBRYDTIO	400786582	36	272
YTDAVGZX	400574528	39	223
SINHIGPU	400436566	35	169
XNPJDBID	400777592	36	303
ZTKRYNIK	400598518	39	191
HTZRSEAN	400117462	39	323
SFBXWWPI	400177779	34	176
QOOWXGZO	400524528	33	140
CYCHUJNJ	400314104	36	164
CEMXYMCC	400950914	36	221
UWLQTJXS	400231552	32	290
CYIPWWHI	400121280	30	325
PJNOHKCM	400301240	37	421
UNKGZCUG	400810800	35	180
AHQEDVZX	400787275	33	255
ASJWIRTQ	400865122	39	377
GKELAGWC	400067789	36	324
JYMUISNP	400928095	31	134
VPSLBEQU	400935029	33	230
PERNGHFU	400772185	38	259
RVJTKBTQ	400055626	34	142
CWGNQVRL	400050507	37	326
YFASWAKX	400443800	39	172
PNMCTULF	400399398	34	324
KZNRQXTI	400930782	34	399
NQTBOIHV	400284096	34	158
YAVYATPI	400470637	34	283
RMPDAIAH	400563090	32	313
IXNPMEJS	400814691	35	181
OGIRBDRB	400999815	30	147
LRJHPHJW	400542091	37	438
KGYPLIQH	400306281	31	264
URJNOEGD	400865896	30	196
EIMWZYBV	400666035	37	216
QMOIJJYL	400138981	31	236
GSFSZVLB	400368336	35	381
PVFERCSM	400524807	31	161
FISSGBJO	400044565	37	244
XSMCWUAZ	400901816	31	321
DYBNLRKH	400891833	38	332
WUTDLTAU	400005080	40	167
SKXGSOSW	400167381	31	248
FGXRCXPW	400648563	38	192
TUDVUMUX	400793579	35	302
QMTUDFSQ	400597889	30	338
VGSEKUJO	400443889	30	184
BKTPVYKU	400538614	31	248
SRSKXQQW	400791607	30	246
XZMLVCGA	400181505	38	184
EHYNTBFY	400226061	32	273
ZUMVSWWU	400398895	32	243
LGVUECRF	400067575	32	146
SOTWQCEK	400982019	32	134
CKPFJOMA	400557832	31	273
CMMQRHFC	400845675	36	158
WKYNKVOR	400950762	38	424
UULUQQUX	400626772	32	379
NDDPDWZY	400535887	34	247
TYMSZKYV	400282197	31	263
IWGRCHAN	400222389	30	152
BCIUUWHF	400748490	36	420
EHTDVUGZ	400661205	32	293
BWFUCMHG	400250393	38	192
EYUJTRBG	400567714	34	225
MGHACZFZ	400261830	39	433
MJFJHNBT	400850854	38	180
GLHWYUOL	400026658	34	164
FWITNLFR	400255013	34	281
FJGPXLHA	400028867	30	359
KQBMTNIL	400286018	37	426
OJIIMADU	400367583	33	371
SQKXDZDF	400598435	38	240
OVTWSWHC	400614795	38	450
NOBLRPMY	400199109	36	269
NRIIRRQR	400999807	40	230
NMPNRPKN	400639538	31	238
ZDRSNJCS	400862634	31	237
MKZHLGGK	400662170	37	362
LJFTFKTO	400425187	31	368
SQHJXDOI	400147246	37	254
VYCAWBFA	400926088	30	228
ANWTQCTN	400319209	30	248
RLZHBCUC	400488683	33	359
BAAPIBEU	400809966	31	197
WFWGTSQT	400556229	31	288
SMIKAFYD	400579150	35	172
TRDHZLTP	400956489	30	239
VPIDAQYN	400369678	39	166
HJLNUQBP	400193064	37	213
IIRZQYBW	400597679	39	464
SUJMIAQD	400153198	37	350
NMMNFSLB	400235041	33	173
QGJAFFPH	400959980	33	230
KOMTJHEL	400705772	35	200
HRIJGOJX	400909536	37	286
QPVKXIAZ	400960072	35	293
RKUUGXTO	400012010	36	271
AGQHFJTB	400938538	31	197
DXXFVAXE	400844897	31	332
XGRMLLKP	400470024	39	304
FQGVNHFO	400845811	30	253
MKVWKKNG	400826022	38	246
MQXVHHCC	400183427	36	263
RSMCPZFK	400045410	32	139
WUNSWLWK	400584864	34	338
GQRGKYZZ	400314779	30	214
CYDWQAAN	400664040	30	215
MLNNZRLH	400642817	34	401
KWYKXRFW	400358939	39	444
HNFXHETD	400284982	33	132
DCERNXGU	400715902	38	292
FRSAHTFZ	400214816	36	306
HJLPPLSO	400815771	36	336
WLGSGMFZ	400011208	30	311
BKOMRJPI	400709914	30	222
JGVRJDMW	400200754	38	200
XVHYIUSB	400412074	33	155
BFWLDIJP	400550066	33	327
MSLTNZCS	400087727	31	190
YTQTWBUC	400558321	34	369
BGTGAEUL	400650286	32	342
MJKBKTHO	400413363	31	146
ECMCNMZP	400185150	38	287
ARNULSIM	400006093	40	303
EKXPVNNZ	400825649	40	367
OCQKUWTG	400479907	40	166
OATVVPYZ	400119999	31	206
XNLQIGIK	400089019	39	332
VQQVWLAT	400641554	37	371
YPVBBIIL	400013575	31	336
HBWTZNLE	400573644	31	306
